NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,15-04-0199-45,15-029,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,"CASERÍO CHUACHACALTE I, ALDEA TRES CRUCES",40933045,HUGO MAURICIO MORALES MORALES,ROCAEL FRANCISCO DE LA CRUZ PRIMERO,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
,15-04-0200-45,15-029,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,"CASERÍO CHISANTIAGO, ALDEA LA LAGUNA",30028118,HUGO MAURICIO MORALES MORALES,ABELINO PRIMERO CAMAJÁ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
,15-04-0201-45,15-029,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,"CASERIO PATZULUP, ALDEA LOS PAJALES",30028118,HUGO MAURICIO MORALES MORALES,JAIME DINAEL REYES REYES,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
,15-04-0202-45,15-029,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,"CASERIO PATABAL, ALDEA GUATZILEP",51630828,HUGO MAURICIO MORALES MORALES,SALVADOR DE LA CRUZ TISTA,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
,15-04-0204-45,15-029,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,"CASERIO XIBALBA, ALDEA TRES CRUCES",31990839,HUGO MAURICIO MORALES MORALES,VICTOR MANUEL LUIS RUÍZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
,15-04-0205-45,15-029,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,ALDEA EL CEBOLLAL,46557319,HUGO MAURICIO MORALES MORALES,DESIDERIO TAPERIA PRIMERO,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
,15-04-0206-42,15-011,BAJA VERAPAZ,CUBULCO,EODP,"CASERIO CHICHO, ALDEA SUTUN",,SANTOS BALTAZAR CEBALLOS,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
,15-04-0207-42,15-014,BAJA VERAPAZ,CUBULCO,EODP ANEXA A EORM,"CASERÍO PALOQUEJ, ALDEA PATZIJÓN",,JOSE DOMINGO CALO CAMAJA,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
,15-04-0208-42,15-011,BAJA VERAPAZ,CUBULCO,EODP,"CASERIO PACOXOM, ALDEA SANTA ROSA",,SANTOS BALTAZAR CEBALLOS,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
,15-04-0209-43,15-012,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO SACAQUEJ II, ALDEA TRES CRUCES",79400043,JUANA TAPERIA PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
