NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,22-01-0001-42,22-037,JUTIAPA,JUTIAPA,EODP EUSEBIA AUCEDA VDA.DE PADILLA,"3A. AVENIDA 3-24 ZONA 3, BARRIO LA TERMINAL",78444238,REMBERTO RECINOS SARCEÑO,MIRIAM ROSSANA ORTEGA MORALES,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0002-42,22-001,JUTIAPA,JUTIAPA,EODP,BARRIO EL CONDOR,78443473,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0003-42,22-001,JUTIAPA,JUTIAPA,LICEO 'JUTIAPA',4A. CALLE 1-53 ZONA 1,78441008,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0004-42,22-001,JUTIAPA,JUTIAPA,EODP ANEXA A EOUM LORENZO MONTUFAR,5A. CALLE 4-71 ZONA 1,78441846,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0005-42,22-001,JUTIAPA,JUTIAPA,COLEGIO 'TECNICO PROFESIONAL SAN CRISTOBAL',7A. CALLE 5-30 ZONA 1 BARRIO LATINO,78591186,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0006-42,22-001,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO SAN MIGUEL,2A. CALLE 5-98 ZONA 3,77270508,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,MERCY KARLENY LIMA LEONARDO,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0007-42,22-037,JUTIAPA,JUTIAPA,COLEGIO EVANGELICO VIDA NUEVA,ENTRADA AL COMPLEJO EDUCATIVO 0-16 BARRIO EL CONDOR ZONA 3,78441907,REMBERTO RECINOS SARCEÑO,MARCELA PACHECO GARCIA,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0008-45,22-014,JUTIAPA,JUTIAPA,INEB CON ORIENTACION OCUPACIONAL LIC. MARIO E. NAJERA FARFAN,"COMPLEJO EDUCATIVO, BARRIO EL CONDOR",78441126,MARCO TULIO CASTILLO MELGAR,,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0010-45,22-037,JUTIAPA,JUTIAPA,COLEGIO EVANGELICO VIDA NUEVA,ENTRADA AL COMPLEJO EDUCATIVO 0-16 BARRIO EL CONDOR ZONA 3,78441907,REMBERTO RECINOS SARCEÑO,ROSMERI LLANETH MATEO LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0011-42,22-001,JUTIAPA,JUTIAPA,INSTITUTO TECNOLOGICO BILINGUE,9A. AVE. 7-59 ZONA 1,78441231,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,ISAURA EUGENIA YANES RAMIREZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0012-43,22-003,JUTIAPA,JUTIAPA,EOUV TIPO FEDERACION SALOMON CARRILLO RAMIREZ,BARRIO LA FEDERAL,78440089,SANDRA NINETH BONILLA ARCHILA,RODOLFO EDUARDO ALAY,PRIMARIA,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0013-45,22-001,JUTIAPA,JUTIAPA,IPMB LICEO JUTIAPA,4A. CALLE 1-53 ZONA 1,78441008,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0014-46,22-013,JUTIAPA,JUTIAPA,ESCUELA NACIONAL DE CIENCIAS COMERCIALES,"COMPLEJO EDUCATIVO, BARRIO EL CONDOR",78441241,RONY ESMELTZER RAMOS QUIÑONEZ,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0015-45,,JUTIAPA,JUTIAPA,IPMB COLEGIO 'MODERNO JUTIAPANECO',3A AVENIDA 4-66 ZONA 1,,,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0015-46,,JUTIAPA,JUTIAPA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO 'MODERNO JUTIAPANECO',3A. AVENIDA 4-66 ZONA 1,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0016-45,22-001,JUTIAPA,JUTIAPA,IPMB COLEGIO SAN MIGUEL,2A. CALLE 5-98 ZONA 3,77270508,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,GREDY ESQUIVEL VÁLDEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0017-45,22-037,JUTIAPA,JUTIAPA,COLEGIO TECNICO PROFESIONAL SAN CRISTOBAL,7A. CALLE 5-30 ZONA 1,78441530,REMBERTO RECINOS SARCEÑO,DELMY ASTRID MÉNDEZ POLANCO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0017-46,22-037,JUTIAPA,JUTIAPA,COLEGIO TECNICO PROFESIONAL SAN CRISTOBAL,7A. CALLE 5-30 ZONA 1,78441530,REMBERTO RECINOS SARCEÑO,DELMY ASTRID MÉNDEZ POLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0018-46,99-001,JUTIAPA,JUTIAPA,INSTITUTO TECNICO DE CIENCIAS ADMINISTRATIVAS Y COMPUTACION INTECIADCOM,7A. AV. 8-80 ZONA 1 BARRIO LATINO,78442122,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0019-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO TECNICO PARTICULAR DE DIVERSIFICADO -INTECPADI-,"5A. CALLE 5-43, ZONA 1",78442296,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0020-46,22-001,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO DE MAGISTERIO,1A. AVENIDA 4-64 ZONA 1,78442157,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,ISRAEL JOSUE VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0022-46,22-037,JUTIAPA,JUTIAPA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE MERCADOTECNIA Y PUBLICIDAD DE ORIENTE,5A. AV. 7-35 ZONA 1,78441530,REMBERTO RECINOS SARCEÑO,JORGE MARIO AGUILAR RETANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
,22-01-0023-43,22-001,JUTIAPA,JUTIAPA,EOUV LORENZO MONTUFAR,"5A. CALLE 4-61, ZONA 1",56978714,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0024-43,22-001,JUTIAPA,JUTIAPA,'LICEO JUTIAPA',4A. CALLE 1-53 ZONA 1,78441008,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0025-43,22-001,JUTIAPA,JUTIAPA,EOUM,BARRIO EL CONDOR,78443473,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0026-43,22-003,JUTIAPA,JUTIAPA,EOUM TIPO FEDERACION SALOMON CARRILLO RAMIREZ,BARRIO LA FEDERAL,78443673,SANDRA NINETH BONILLA ARCHILA,FABIOLA DEL CARMEN MOREIRA SALGUERO,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0027-43,22-001,JUTIAPA,JUTIAPA,EOUN LORENZO MONTUFAR,"5A. CALLE 4-61, ZONA 1",78441846,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0028-43,22-001,JUTIAPA,JUTIAPA,COLEGIO 'TECNICO PROFESIONAL SAN CRISTOBAL',7A. CALLE 5-30 ZONA 1 BARRIO LATINO,78591186,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0029-43,22-037,JUTIAPA,JUTIAPA,COLEGIO EVANGELICO VIDA NUEVA,"ENTRADA AL COMPLEJO EDUCATIVO 0-16, ZONA 3",78441907,REMBERTO RECINOS SARCEÑO,MAYRA JANNETH FLORIAN RAMOS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0030-43,22-001,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO SAN MIGUEL,2A. CALLE 5-98 ZONA 3,77270508,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,MILVIA MARITZA MARROQUÍN CARDONA DE LÓPEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0031-44,22-001,JUTIAPA,JUTIAPA,EOPA,"CALLE 15 DE SEPTIEMBRE, 4-71 ZONA 1",78441825,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,,PRIMARIA DE ADULTOS,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JUTIAPA
,22-01-0032-44,,JUTIAPA,JUTIAPA,EOPA ANEXA A COLEGIO 'SAN MIGUEL',"6A. CALLE 4-74, ZONA 1",,,,PRIMARIA DE ADULTOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,FIN DE SEMANA,JUTIAPA
,22-01-0033-43,22-014,JUTIAPA,JUTIAPA,EORM,ALDEA LOS APANTES,58430802,MARCO TULIO CASTILLO MELGAR,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0034-43,22-014,JUTIAPA,JUTIAPA,EORM,"CASERIO MAL PASO, CANTON SAN MARCOS",,MARCO TULIO CASTILLO MELGAR,.,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0035-43,22-006,JUTIAPA,JUTIAPA,EORM,"CASERIO ANIMAS, ALDEA SAN ANTONIO",58624138,RONY ESTUARDO SANDOVAL MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0036-43,22-008,JUTIAPA,JUTIAPA,EORM,ALDEA JICARO GRANDE,54672131,EMMANUEL MONZON HERRERA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0037-43,22-006,JUTIAPA,JUTIAPA,EORM,"CASERIO SAN FRANCISCO, CANTON LA MAJADA",,RONY ESTUARDO SANDOVAL MEDINA,,PRIMARIA,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0038-43,22-014,JUTIAPA,JUTIAPA,EORM,ALDEA ESTORAQUE CANTON SAN MARCOS,48525538,MARCO TULIO CASTILLO MELGAR,.,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0039-43,22-005,JUTIAPA,JUTIAPA,EORM,"CASERIO LOS COMUNES, CANTON EL PEÑON",53318128,EDGAR ARNULFO GONZALEZ GUDIEL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0040-43,22-013,JUTIAPA,JUTIAPA,EORM,"ALDEA EL TABLON, CANTON SAN ANTONIO",78442083,RONY ESMELTZER RAMOS QUIÑONEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0041-43,22-014,JUTIAPA,JUTIAPA,EORM SARA DE LA HOZ DE MENDEZ MONTENEGRO,ALDEA CERRO GORDO,,MARCO TULIO CASTILLO MELGAR,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0042-43,22-006,JUTIAPA,JUTIAPA,EORM,"CASERIO LA VEGA, CANTON SAN PABLO",,RONY ESTUARDO SANDOVAL MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0043-43,22-006,JUTIAPA,JUTIAPA,EORM,ALDEA EL CHILTEPE,42985740,RONY ESTUARDO SANDOVAL MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0044-43,22-005,JUTIAPA,JUTIAPA,EORM,ALDEA LAS TUNAS,56916552,EDGAR ARNULFO GONZALEZ GUDIEL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0045-43,22-013,JUTIAPA,JUTIAPA,EORM,CANTON SAN ANTONIO,,RONY ESMELTZER RAMOS QUIÑONEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0046-43,22-008,JUTIAPA,JUTIAPA,EORM,ALDEA TRANCAS II,59564933,EMMANUEL MONZON HERRERA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0047-43,22-037,JUTIAPA,JUTIAPA,EORM,ALDEA TRANCAS I,46494608,REMBERTO RECINOS SARCEÑO,IRMA YOLANDA SÁNCHEZ MORALES DE CUELLAR,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0048-43,22-006,JUTIAPA,JUTIAPA,EORM,ALDEA CANOAS,30828425,RONY ESTUARDO SANDOVAL MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0049-43,22-014,JUTIAPA,JUTIAPA,EORM,CANTON NUEVA ESPERANZA,,MARCO TULIO CASTILLO MELGAR,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0050-43,22-006,JUTIAPA,JUTIAPA,EORM,ALDEA SAN PABLO,58766871,RONY ESTUARDO SANDOVAL MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0051-43,22-002,JUTIAPA,JUTIAPA,EORM,ALDEA EL BARREAL,78441159,CARLOS HUMBERTO CRUZ ALAY,.,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0052-43,22-013,JUTIAPA,JUTIAPA,EORM,ALDEA LOMITAS,,RONY ESMELTZER RAMOS QUIÑONEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0053-43,22-005,JUTIAPA,JUTIAPA,EORM,"CASERIO LA CUESTA, CANTON TUNAS",,EDGAR ARNULFO GONZALEZ GUDIEL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0054-43,22-014,JUTIAPA,JUTIAPA,EORM,CANTON POTRERO GRANDE,,MARCO TULIO CASTILLO MELGAR,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0055-43,22-008,JUTIAPA,JUTIAPA,EORM,"CASERIO EL COHETERO, CANTON SAN JOSE BUENA VISTA",42188268,EMMANUEL MONZON HERRERA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0056-43,22-002,JUTIAPA,JUTIAPA,EORM,CANTON AMAYITO,41121850,CARLOS HUMBERTO CRUZ ALAY,.,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0057-43,22-013,JUTIAPA,JUTIAPA,EORM,ALDEA RIO DE LA VIRGEN,,RONY ESMELTZER RAMOS QUIÑONEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0058-43,22-014,JUTIAPA,JUTIAPA,EORM,"CASERIO EL CALVARIO, CANTON AMAYITO",59987823,MARCO TULIO CASTILLO MELGAR,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0059-43,22-008,JUTIAPA,JUTIAPA,EORM,CANTON ANIMAS LOMAS,55588651,EMMANUEL MONZON HERRERA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0060-43,22-005,JUTIAPA,JUTIAPA,EORM,"CASERIO VALLE LINDO, CANTON TUNAS",40076427,EDGAR ARNULFO GONZALEZ GUDIEL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0061-43,22-002,JUTIAPA,JUTIAPA,EORM,CASERIO IMPRESIONES CANTON CANOAS,58717123,CARLOS HUMBERTO CRUZ ALAY,LILIAN AMARILIS GONZALEZ CHAVEZ DE MORENO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0062-43,22-008,JUTIAPA,JUTIAPA,EORM,"CASERIO LAS PILAS , CANTON SAN JOSÉ BUENA VISTA",57489739,EMMANUEL MONZON HERRERA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0063-43,22-006,JUTIAPA,JUTIAPA,EORM,ALDEA LAS POZAS,50511729,RONY ESTUARDO SANDOVAL MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0064-43,22-014,JUTIAPA,JUTIAPA,EORM,"CASERIO LA ARADITA, CANTON POTRERO GRANDE",45622151,MARCO TULIO CASTILLO MELGAR,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0065-43,22-014,JUTIAPA,JUTIAPA,EORM,"CASERÍO EL CUJE, CANTÓN PIPILTEPEQUE",45390279,MARCO TULIO CASTILLO MELGAR,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0066-43,22-008,JUTIAPA,JUTIAPA,EORM,ALDEA QUEBRADA SECA,54785350,EMMANUEL MONZON HERRERA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0067-43,22-006,JUTIAPA,JUTIAPA,EORM,ALDEA GUACAMAYAS,45434125,RONY ESTUARDO SANDOVAL MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0068-43,22-005,JUTIAPA,JUTIAPA,EORM,CANTON EL PEÑON CASERIO LA PEÑA,30797622,EDGAR ARNULFO GONZALEZ GUDIEL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0069-43,22-006,JUTIAPA,JUTIAPA,EORM DR. JOSE MIGUEL MEDRANO SAGASTUME,CANTON AMAYO SITIO,,RONY ESTUARDO SANDOVAL MEDINA,.,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0070-43,22-014,JUTIAPA,JUTIAPA,EORM,"CASERIO EL COYOL, CANTON POTRERO GRANDE",,MARCO TULIO CASTILLO MELGAR,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0071-43,22-014,JUTIAPA,JUTIAPA,EORM,"CASERIO SANTA ROSITA, CANTON LAGUNILLA",78441233,MARCO TULIO CASTILLO MELGAR,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0072-43,22-014,JUTIAPA,JUTIAPA,EORM,"CASERIO LA GARITA, CANTON SAN MARCOS",40095726,MARCO TULIO CASTILLO MELGAR,.,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0073-43,22-006,JUTIAPA,JUTIAPA,EORM,CANTON SAN JOSE BUENA VISTA,,RONY ESTUARDO SANDOVAL MEDINA,.,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0074-43,22-002,JUTIAPA,JUTIAPA,EORM,"CASERIO RIO DE PAZ, CANTON SAN MARCOS",,CARLOS HUMBERTO CRUZ ALAY,.,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0075-43,22-002,JUTIAPA,JUTIAPA,EORM,"CANTON ENCINO GACHO, ALDEA SALTO DEL ARENAL",30465515,CARLOS HUMBERTO CRUZ ALAY,ROSA LIDIA MENDOZA HERNÁNDEZ DE GODOY,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0076-43,22-005,JUTIAPA,JUTIAPA,EORM,"CASERIO LAS ARRAYANAS, CANTON TUNAS",56357613,EDGAR ARNULFO GONZALEZ GUDIEL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0077-43,22-008,JUTIAPA,JUTIAPA,EORM,"CASERIO EL CUJE, SAN JOSE BUENA VISTA",45979276,EMMANUEL MONZON HERRERA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0078-43,22-002,JUTIAPA,JUTIAPA,EORM,ALDEA LA FLOR CANTON AMAYITO,57066464,CARLOS HUMBERTO CRUZ ALAY,ZAYDA MARILÍ GARCÍA PÉREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0079-43,22-013,JUTIAPA,JUTIAPA,EORM,CASERIO LLANO LARGO CANTON VALENCIA,56252872,RONY ESMELTZER RAMOS QUIÑONEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0080-43,22-006,JUTIAPA,JUTIAPA,EORM,"CANTÓN ENCINO GACHO, ALDEA HUERTAS",44788032,RONY ESTUARDO SANDOVAL MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0081-43,22-002,JUTIAPA,JUTIAPA,EORM,CANTON ENCINO GACHO,59799359,CARLOS HUMBERTO CRUZ ALAY,.,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0082-43,22-008,JUTIAPA,JUTIAPA,EORM,ALDEA IXTACAPA,42882173,EMMANUEL MONZON HERRERA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0083-43,22-008,JUTIAPA,JUTIAPA,EORM MEPU VICTOR MANUEL MURGA GONZALEZ,CANTON LAGUNILLA,58792756,EMMANUEL MONZON HERRERA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0084-43,22-013,JUTIAPA,JUTIAPA,EORM,CASERIO EL DURAZNO CANTON VALENCIA,,RONY ESMELTZER RAMOS QUIÑONEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0086-43,22-008,JUTIAPA,JUTIAPA,EORM,ALDEA PIPILTEPEQUE,47432729,EMMANUEL MONZON HERRERA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
,22-01-0087-43,22-014,JUTIAPA,JUTIAPA,EORM,"CASERIO MATILISGUATE, CANTON SAN MARCOS",54649442,MARCO TULIO CASTILLO MELGAR,.,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
