NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,02-01-0001-42,02-014,EL PROGRESO,GUASTATOYA,EODP GABRIELA MISTRAL,BARRIO LA DEMOCRACIA,56203495,SONIA IVANIA COROY CASTAÑEDA,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0002-42,02-014,EL PROGRESO,GUASTATOYA,EODP,BARRIO EL GOLFO,79451335,SONIA IVANIA COROY CASTAÑEDA,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0004-43,02-014,EL PROGRESO,GUASTATOYA,EOUM TIPO FEDERACION,BARRIO EL PORVENIR,79451057,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0005-42,02-014,EL PROGRESO,GUASTATOYA,EODP ANEXA A EOUM,COLONIA NUEVA VIDA,56252333,SONIA IVANIA COROY CASTAÑEDA,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0005-43,02-014,EL PROGRESO,GUASTATOYA,EOUM,COLONIA NUEVA VIDA,42958673,SONIA IVANIA COROY CASTAÑEDA,MYNOR FRANCISCO GARCA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0006-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA EL SUBINAL,57742119,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0007-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA PALO AMONTONADO,,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0008-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA ANSHAGUA,33843226,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0009-42,02-014,EL PROGRESO,GUASTATOYA,EODP SANTA LUCIA,ALDEA SANTA LUCIA,47169748,SONIA IVANIA COROY CASTAÑEDA,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0009-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA SANTA LUCIA,55912014,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0010-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA CHILZAPOTE,,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0011-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA SAN RAFAEL,32915330,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0012-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA TIERRA BLANCA,42406215,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0013-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA PATACHE,32247840,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0014-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA LAS MORALES,58357781,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0015-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA CASAS VIEJAS,79451767,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0016-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA SANTA RITA,49149244,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0017-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA EL NARANJO,,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0018-43,02-014,EL PROGRESO,GUASTATOYA,EORM,BARRIO SAN JUAN ALDEA SANTA RITA,,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0019-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA PIEDRA PARADA,,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0020-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA EL OBRAJE,41136694,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0021-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA LA LAGUNETA,,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0022-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA EL CALLEJON,42449339,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0023-43,02-014,EL PROGRESO,GUASTATOYA,EORM,CASERIO EL INFIERNILLO,58507770,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0024-43,,EL PROGRESO,GUASTATOYA,CENTRO EDUCATIVO 'GUAYACAN',GUASTATOYA,79450593,,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0025-44,02-014,EL PROGRESO,GUASTATOYA,EOPA,BARRIO EL PORVENIR,,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA DE ADULTOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),EL PROGRESO
,02-01-0026-45,02-014,EL PROGRESO,GUASTATOYA,INEB CON ORIENTACION OCUPACIONAL,BARRIO EL PORVENIR,79451039,SONIA IVANIA COROY CASTAÑEDA,JOSE LUIS MORALES LOPEZ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0027-46,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO TECNICO INDUSTRIAL MIXTO GUASTATOYA,BARRIO EL CALVARIO,79450881,SONIA IVANIA COROY CASTAÑEDA,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO
,02-01-0028-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE CIENCIAS COMERCIALES EL PROGRESO,BARRIO EL PORVENIR,79451265,SONIA IVANIA COROY CASTAÑEDA,DANIEL LOPEZ SOLIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0029-42,02-014,EL PROGRESO,GUASTATOYA,EODP ANEXA A EORM,ALDEA PIEDRA PARADA,56230995,SONIA IVANIA COROY CASTAÑEDA,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0030-45,02-014,EL PROGRESO,GUASTATOYA,INEB,BARRIO EL PORVENIR,41173323,SONIA IVANIA COROY CASTAÑEDA,IRIS MARITZA DE LOS ANGELES RAMIREZ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0031-46,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL PORVENIR,54422753,SONIA IVANIA COROY CASTAÑEDA,ILIANA ARACELY LÁZARO HERNÁNDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0032-45,02-010,EL PROGRESO,GUASTATOYA,INEB DE TELESECUNDARIA,ALDEA SANTA LUCIA,,MIRNA YANETT FERRERA CASTILLO,---,BASICO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0033-43,02-014,EL PROGRESO,GUASTATOYA,EORM,"CASERIO LA PAZ, ALDEA PATACHE",,SONIA IVANIA COROY CASTAÑEDA,---,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0034-42,02-014,EL PROGRESO,GUASTATOYA,EODP ANEXA A EORM,ALDEA EL OBRAJE,,SONIA IVANIA COROY CASTAÑEDA,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0036-45,02-014,EL PROGRESO,GUASTATOYA,INEB DE TELESECUNDARIA,ALDEA EL OBRAJE,33009999,SONIA IVANIA COROY CASTAÑEDA,---,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0037-42,02-014,EL PROGRESO,GUASTATOYA,EODP ANEXA A EORM,ALDEA TIERRA BLANCA,41883621,SONIA IVANIA COROY CASTAÑEDA,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0038-46,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO DE EDUCACION MEDIA POR MADUREZ,"COLONIA NUEVA VIDA, BARRIO EL PORVENIR",7945177,SONIA IVANIA COROY CASTAÑEDA,MARCO AURELIO MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
,02-01-0039-45,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO DE EDUCACION MEDIA POR MADUREZ,"COLONIA NUEVA VIDA , BARRIO EL PORVENIR",79451797,SONIA IVANIA COROY CASTAÑEDA,MARCO AURELIO MAZARIEGOS,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
,02-01-0040-44,02-001,EL PROGRESO,GUASTATOYA,CENTRO DE EDUCACION EXTRAESCOLAR -PEAC-C,"BARRIO LAS JOYAS, CEMENTERIO VIEJO",48978480,JORGE MARIO CHINCHILLA JACINTO,ZOILA VIOLETA MORALES CASTELLANOS,PRIMARIA DE ADULTOS,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,A DISTANCIA,EL PROGRESO
,02-01-0041-44,02-001,EL PROGRESO,GUASTATOYA,CENTRO DE EDUCACION EXTRAESCOLAR -PEAC-,BARRIO LAS JOYAS,48978480,JORGE MARIO CHINCHILLA JACINTO,---,PRIMARIA DE ADULTOS,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO
,02-01-0042-44,02-021,EL PROGRESO,GUASTATOYA,CENTRO DE EDUCACION EXTRAESCOLAR -PEAC-,"BARRIO LAS JOYAS, CEMENTERIO VIEJO",48978480,MARTA ELIDA CARIAS HERNANDEZ DE GARCIA,MARTA ELIDA CARÍAS HERNÁNDEZ,PRIMARIA DE ADULTOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
,02-01-0043-45,02-004,EL PROGRESO,GUASTATOYA,INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ CAMINO DEL SABER,BARRIO LAS JOYAS,56962830,EDGAR RUDY MORALES GODINEZ,MARIA ELENA LEMUS MURALLES DE AREVALO,BASICO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0044-46,02-004,EL PROGRESO,GUASTATOYA,INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ CAMINO DEL SABER,BARRIO LAS JOYAS,56962830,EDGAR RUDY MORALES GODINEZ,MARIA ELENA LEMUS MURALLES DE AREVALO,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0045-46,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO DE EDUCACIÓN MEDIA POR MADUREZ,BARRIO EL PORVENIR,56719955,SONIA IVANIA COROY CASTAÑEDA,ENNER DAMASO HERNANDEZ GARRIDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
,02-01-0046-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE APLICACIONES INTEGRADAS GUASTATOYA,BARRIO EL PORVENIR,79450840,SONIA IVANIA COROY CASTAÑEDA,BRENDA VALIENTE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,SABATINO,EL PROGRESO
,02-01-0047-45,02-021,EL PROGRESO,GUASTATOYA,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- MUNICIPALIDAD DE GUASTATOYA,ALDEA SANTA RITA,41398634,MARTA ELIDA CARIAS HERNANDEZ DE GARCIA,MARVIN YOVANNY RAMOS ORELLANA,BASICO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
,02-01-0048-45,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO DE EDUCACIÓN MEDIA POR MADUREZ,BARRIO EL PORVENIR GUASTATOYA,79451797,SONIA IVANIA COROY CASTAÑEDA,MARCO AURELIO MAZARIEGOS LEMUS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
,02-01-0049-46,02-021,EL PROGRESO,GUASTATOYA,CENTRO MUNICIPAL DE EDUCACIÓN EXTRAESCOLAR -CEEX-,ALDEA SANTA RITA,41398634,MARTA ELIDA CARIAS HERNANDEZ DE GARCIA,MARVIN RAMOS ORELLANA,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
,02-01-0050-45,02-014,EL PROGRESO,GUASTATOYA,COORDINACIÓN DEPARTAMENTAL DE TELESECUNDARIA DE EL PROGRESO,BARRIO LAS JOYAS CEMENTERIO VIEJO,79637575,SONIA IVANIA COROY CASTAÑEDA,MYNOR FRANCSICO GARCIA,BASICO,OFICIAL,URBANA,TEMPORAL NOMBRAMIENTO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0051-42,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE APLICACIONES INTEGRADAS GUASTATOYA,BARRIO EL PORVENIR,79450840,SONIA IVANIA COROY CASTAÑEDA,BRENDA AZUCENA VALIENTE ARREAGA,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0052-43,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE APLICACIONES INTEGRADAS GUASTATOYA,BARRIO EL PORVENIR,79450840,SONIA IVANIA COROY CASTAÑEDA,BRENDA AZUCENA VALIENTE ARREAGA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0053-45,02-014,EL PROGRESO,GUASTATOYA,COLEGIO EVANGELICO TORRE FUERTE,"COLONIA HICHOS, BARRIO EL PORVENIR",79451993,SONIA IVANIA COROY CASTAÑEDA,LILIAN IZAGUIRRE,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0054-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO EVANGELICO TORRE FUERTE,"COLONIA HICHOS, BARRIO EL PORVENIR",79451993,SONIA IVANIA COROY CASTAÑEDA,LILIAN IZAGUIRRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0060-45,02-014,EL PROGRESO,GUASTATOYA,COLEGIO EDUCARE,BARRIO EL PORVENIR,77250011,SONIA IVANIA COROY CASTAÑEDA,SINDY KARIA FIGUEROA CRUZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0061-46,02-021,EL PROGRESO,GUASTATOYA,PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA -PRONEA-,BARRIO LAS JOYAS CEMENTERIO VIEJO,79637575,MARTA ELIDA CARIAS HERNANDEZ DE GARCIA,MARTA ELIDA CARIAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,EL PROGRESO
,02-01-0062-46,02-021,EL PROGRESO,GUASTATOYA,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- DEPARTAMENTAL,"BARRIO LAS JOYAS, CEMENTERIO VIEJO",37962236,MARTA ELIDA CARIAS HERNANDEZ DE GARCIA,HELLEN CELESTE MARROQUIN CORADO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO
,02-01-0063-42,02-014,EL PROGRESO,GUASTATOYA,COLEGIO MIXTO INTEGRAL EL PROGRESO,"COLONIA HICHOS, BARRIO EL PORVENIR 02",47406753,SONIA IVANIA COROY CASTAÑEDA,DELFINA MARISOL PAZOS,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0064-43,02-014,EL PROGRESO,GUASTATOYA,COLEGIO MIXTO INTEGRAL EL PROGRESO,"COLONIA HICHOS, BARRIO EL PORVENIR",47406758,SONIA IVANIA COROY CASTAÑEDA,MARISOL PAZOS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0065-45,02-014,EL PROGRESO,GUASTATOYA,COLEGIO MIXTO INTEGRAL EL PROGRESO,"COLONIA HICHOS, BARRIO EL PORVENIR",47406758,SONIA IVANIA COROY CASTAÑEDA,MARISOL PAZOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0066-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO MIXTO INTEGRAL EL PROGRESO,"COLONIA HICHOS, BARRIO EL PORVENIR",47406758,SONIA IVANIA COROY CASTAÑEDA,MARISOL PAZOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0067-45,02-014,EL PROGRESO,GUASTATOYA,COLEGIO MIXTO INTEGRAL EL PROGRESO,COLONIA HICHOS BARRIO EL PORVENIR GUASTATOYA,47406758,SONIA IVANIA COROY CASTAÑEDA,DELFINA MARISOL PAZOS RAMOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
,02-01-0068-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO MIXTO INTEGRAL EL PROGRESO,COLONIA HICHOS BARRIO EL PORVENIR GUASTATOYA,47406758,SONIA IVANIA COROY CASTAÑEDA,DELFINA MARISOL PAZOS RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
,02-01-0069-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO MIXTO INTEGRAL EL PROGRESO,COLONI A HICHOS,47406758,SONIA IVANIA COROY CASTAÑEDA,MARISOL PAZOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
,02-01-0070-45,02-021,EL PROGRESO,GUASTATOYA,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- DEPARTAMENTAL MODALIDADES FLEXIBLES,BARRIO LAS JOYAS CEMENTERIO VIEJO,7963757,MARTA ELIDA CARIAS HERNANDEZ DE GARCIA,HELLEN CELESTE MARROQUÍN CORADO,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO
,02-01-0071-46,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO DE EDUCACION MEDIA POR MADUREZ,COLONIA NUEVA VIDA,42353730,SONIA IVANIA COROY CASTAÑEDA,NORA REBECA IBAÑEZ MORAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),EL PROGRESO
,02-01-0072-45,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO DE EDUCACION MEDIA POR MADUREZ,GUASTATOYA EL PROGRESO,42353730,SONIA IVANIA COROY CASTAÑEDA,NORA REBECA IBAÑEZ MORAN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),EL PROGRESO
,02-01-0227-42,02-014,EL PROGRESO,GUASTATOYA,EODP ANEXA A EORM,ALDEA CASAS VIEJAS,56968754,SONIA IVANIA COROY CASTAÑEDA,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0229-42,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE CIENCIAS COMERCIALES EL PROGRESO,BARRIO EL PORVENIR,79451265,SONIA IVANIA COROY CASTAÑEDA,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0230-45,,EL PROGRESO,GUASTATOYA,IPMB 'CENTRO EDUCATIVO GUAYACAN',BARRIO EL GOLFO,,,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),EL PROGRESO
,02-01-0244-43,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE CIENCIAS COMERCIALES EL PROGRESO,BARRIO EL PORVENIR GUASTATOYA,79451991,SONIA IVANIA COROY CASTAÑEDA,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0248-45,02-014,EL PROGRESO,GUASTATOYA,INEB EXPERIMENTAL CON ORIENTACION OCUPACIONAL,BARRIO EL PORVENIR,79450944,SONIA IVANIA COROY CASTAÑEDA,,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0249-45,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE CIENCIAS COMERCIALES EL PROGRESO,BARRIO EL PORVENIR,,SONIA IVANIA COROY CASTAÑEDA,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0252-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE CIENCIAS COMERCIALES EL PROGRESO,BARRIO EL PORVENIR,79451265,SONIA IVANIA COROY CASTAÑEDA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0255-45,02-014,EL PROGRESO,GUASTATOYA,IEBC DE ENSEÑANZA PROF. EDGAR ENRIQUE PRADO ALDANA,BARRIO SAN JUAN ALDEA SANTA RITA,79452096,SONIA IVANIA COROY CASTAÑEDA,,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0257-46,02-010,EL PROGRESO,GUASTATOYA,CENTRO EDUCATIVO GUAYACAN,BARRIO EL CALVARIO,79451749,MIRNA YANETT FERRERA CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0412-42,02-014,EL PROGRESO,GUASTATOYA,CEIN -PAIN-,ALDEA SANTA LUCIA,,SONIA IVANIA COROY CASTAÑEDA,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0420-42,02-014,EL PROGRESO,GUASTATOYA,COLEGIO CATOLICO PARTICULAR MIXTO PADRE GABRIEL PEÑATE RODRIGUEZ,BARRIO EL CALVARIO,79451749,SONIA IVANIA COROY CASTAÑEDA,SILVIA MARIBEL ORELLANA CARIAS,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0434-43,02-014,EL PROGRESO,GUASTATOYA,COLEGIO CATOLICO PARTICULAR MIXTO PADRE GABRIEL PEÑATE RODRIGUEZ,BARRIO EL CALVARIO,79451749,SONIA IVANIA COROY CASTAÑEDA,SILVIA MARIBEL ORELLANA CARIAS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
,02-01-0478-45,02-014,EL PROGRESO,GUASTATOYA,INEB DE TELESECUNDARIA,ALDEA CASAS VIEJAS,58793491,SONIA IVANIA COROY CASTAÑEDA,,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
